id,question,Step 1 Words,Step 2 Words,Step 3 Words,Step 4 Words,Step 5 Words,Step 6 Words,Step 7 Words,Step 8 Words,Step 9 Words
5a87699b5542996e4f3087e3,What company owns the building where Youmacon takes place?,10,12,16,9,10,,,,
5a8a1a2c5542992d82986eb8,Which former Conservative Member of Parliament hosted Wordaholics?,9,4,5,,,,,,
5a7520fd5542996c70cfae8f,Walla Crag gives a superb view to what principal body of water in the Lake District National Park?,9,9,12,9,8,10,,,
5ab815f35542991d32223839,Aunt Hagar's Blues was written by someone born November 16 who was known as what?,8,7,6,6,9,,,,
5abd0bfa5542996e802b46b9,San Francisco Bay Blues has been covered by the guitarist who released what 1992 album?,10,6,5,15,,,,,
5a8b2e465542995d1e6f12f5,"Which country is the plant, which is attacked by a parasite that shares the same name as the largest extant species in the deer family, located?",18,28,8,5,8,,,,
5ab7d1345542995dae37e9a8,How many students are enrolled in the university home of the Truman Bulldogs football program?,13,10,16,,,,,,
5a8f672c5542992414482ab2,"The city in which ""Boardwalk Empire"" is set was incorporated on what date?",11,10,13,,,,,,
5ae2918a5542994d89d5b429,Lochner v. New York and Zelman v. Simmons-Harris were both cases decided by what high court?,15,15,22,,,,,,
5ab784c55542995dae37e94a,Who was the producer of the first film to win an Academy Award for Best Picture at the 1st Academy Awards ceremony?,9,11,5,24,,,,,
5ac23fbc55429951e9e684df,"Who else, besides Juan Manuel Lopez, did Steven Luevano lose to?",6,5,7,14,,,,,
5a7727f85542994aec3b71fe,"Which shoe company opened its first retail store in 1982, and started in Jutland, Denmark?",7,9,11,18,,,,,
5ae0f43d5542997b2ef7d0a9,The 2008 Malaysian Grand Prix was won bya Finnish racing driver who won the F1Driver's championship with Ferrari in what year?,10,11,5,23,,,,,
5a8f71d65542997ba9cb3264,What developer built the resort where Kathy Griffin recorded a comedy album?,36,18,14,15,,,,,
5abbb38c554299642a094b20,Andrew Strong starred in which film directed by Alan Parker?,6,7,11,7,,,,,
5ab1f8885542993be8fa9899,What is the nickname of the former manager of Osasuna?,5,8,11,12,,,,,
5ab29228554299449642c8fb,Two Oceans Aquarium is located in a complex designed by who ?,24,16,7,,,,,,
5ae3e40f5542994393b9e791,Are Bullet for My Valentine and X Ambassadors both heavy metal bands?,9,8,13,14,,,,,
5a7612c45542994ccc9186b8,What film noir starring Lee Jung-jae shows the conflict between the police and the mob?,7,10,10,11,6,,,,
5ac31801554299741d48a1d1,What film starred Winona Ryder and an actor born in 1966?,6,11,16,15,,,,,
5ab5f68c554299110f21999a,What was the region that the music that Tut Taylor played was influenced by?,15,9,17,11,11,,,,
5ac26f1e5542992f1f2b38c6,"Who directed a 2008 film staring a one time regular on-air personality from the ""Howard Stern Show""?",13,14,22,,,,,,
5ab5a9525542997d4ad1f1a8,What other media has Rosamund Mary Ellen Pike been in besides television and stage?,19,18,21,14,,,,,
5ae186615542990adbacf7b0,What was the middle name of the head coach of the 1976-77 Phoenix Suns team?,11,7,5,10,,,,,
5a90689c5542990a9849361f,Are John Austin and Marin Čilić are professional tennis players from different countries?,20,21,20,13,,,,,
5ac376825542995ef918c1aa,Binti is a novella written by an author of what minority? ,6,6,4,10,,,,,
5a77149855429966f1a36c27,"Which Philadephia singer, who has collaborated with Missy Elliott, released her third album Reality Show in 2015?",6,9,11,,,,,,
5abeb0715542997ec76fd34a,Who founded the company that Manu Joseph used to be the editor of?,7,7,15,,,,,,
5a7f0d3f5542993067513603,"In which genre of music are Ely Buendia and Randy Owen both lead singers, or vocalists?",8,7,7,7,8,14,,,
5a79c807554299148911fa4b,Jure Leskovec is the chief scientist of the site founded by whom?,12,13,10,14,,,,,
5a714c435542994082a3e795,Which film director was born first: Ann Hui or  Harry Keller?,6,6,5,6,,,,,
5ae342935542992e3233c345,"What is the name of this French composer, conductor, writer, and organiser of institutions, who collaborated with Gunter Reich to interpret the works of Arnold Schoenberg?",11,3,12,6,,,,,
5a8f8e995542997ba9cb32bf," North American Aviation created the prototype of the B-70 bomber, capable of traveling at what height?",8,7,7,8,,,,,
5a8673e05542994775f6076c,"Which opera had more acts, Das Liebesverbot or Lucia di Lammermoor?",5,6,5,6,,,,,
5a89bb4555429946c8d6e9b2,What nationality is the narrator on Poko?,10,4,7,,,,,,
5adecbc255429975fa854f98,"What was the name of the film which dramatized the whisteblowing of a born in 1942, former vice president of a tobacco company?",8,14,9,16,25,,,,
5aba7bfd554299232ef4a2f1,Obsesiones is by which singer and TV host?,5,8,10,,,,,,
5a8195a755429903bc27b97d,"What American archbishop is a main antagonist in  ""The Godfather Part III"" said to have been based on?",13,13,7,14,,,,,
5ae3dcc55542992e3233c482,Fleming Brown was influenced by the old time singer and songwriter who played what instrument?,10,9,,,,,,,
5a86ef975542991e7718169c,Are Marti Pellow and Jack Evans from the same country?,6,6,7,12,,,,,
5adcc98855429947343537a0,"Paperback Dreams and Home of the Brave, are which genre of film?",6,8,9,12,,,,,
5ae3cf955542992f92d82377,Jade McNelis was interested in what Indie Rock Band?,26,8,9,,,,,,
5a85f5395542991dd0999eda,Christian Bale starred in a film based on a play by what playwright? ,7,7,8,5,6,,,,
5a88f67355429938390d4006,"Which band has more members, Fake Problems or Missio?",5,4,5,6,,,,,
5ae26fd35542996483e649a7,Who is the current President of Rwanda who has taken a strong stand against prostitution?,8,8,16,,,,,,
5a76bd285542993735360196,"Marie-Thérèse Levasseur was the domestic partner to which Francophone Genevan philosopher, writer, and composer of the 18th century?",8,14,18,,,,,,
5a727c1c5542994cef4bc2d3,"Calum Worthy, known for his role as Dez on the Disney Channel series ""Austin & Ally"" and ""The Coppertop Flop Show"", stars in what 2016 American social science fiction thriller about population control?",13,19,15,13,,,,,
5ae29c145542996483e64a0c,What is the side of the engineering Kurt Hohenemser performed that deals with electronics?,11,5,8,,,,,,
5a7af1f455429931da12c992,The Empire Award winning black comedy crime film Shallow Grave was the directorial debut of which director?,6,7,8,14,17,,,,
5a733b9f5542994cef4bc4e8,Baintha Brakk and K2 are both names of what?,8,7,3,10,,,,,
5a73346e5542994cef4bc4bb,New Jersey's Route 65 begins near what airport owned by the cities of Elizabeth and Newark?,9,9,8,17,,,,,
5a7a312c5542996c55b2dd37,Timbits are a bite-sized fried doughnut sold at which Canadian-owned international bakery chain?,8,6,11,,,,,,
5ac27ca255429921a00aafb5,"On what date is the game ""Hanetsuki"" often played?",14,13,14,11,12,,,,
5a886cc355429938390d3f56,"When was the album ""So What"" is on added to the National Recording Registry?",12,11,11,13,,,,,
5ae7ca245542994a481bbdde,Who founded the newspaper of which Bruce Clark is the international security editor?,5,10,6,,,,,,
5ae3276655429928c4239638,The CASA 2. 111 was a medium bomber derived from what German aircraft that was designed by Siegfried and Walter Gunter at Heinkel Flugzeugwerke in 1934?,8,7,5,12,,,,,
5a7e1ab65542995ed0d16696,Who directed the series that stars Nicole Bouma as Blossom?,7,8,8,12,,,,,
5a8b74845542995d1e6f139a,On what island is the airport where Marilyn Jordan Taylor designed the SkyCity?,11,12,15,,,,,,
5abf44735542993fe9a41df0,which American musician did King recommend,7,6,5,8,,,,,
5abffb3d5542997d6429598a,George Montgomery's son won the National Basketball Association championship in what year?,6,7,10,,,,,,
5ac28f3c5542992f1f2b3905,"The Tudor-style Norfolk Hotel, now run by the Fairmont group, is a landmark in the capital city of which west African country?",8,9,7,8,15,,,,
5abf92b65542990832d3a157,What nationality is the star of The Man in 3B?,7,6,3,10,,,,,
5ab2c5f455429916697740bb,"Which band did the English musician, composer, singer-songwriter, and painter who wrote the song Terrapin found?",17,10,12,12,8,,,,
5a8ff8955542995651fb508a,"This japanese actor lent his voice to the fourth and fifth installments of the ""Transformers"" franchise and was in a  2006 Japanese-American war film directed and co-produced by who?",7,12,19,11,9,,,,
5ab3e7cc554299753aec59e2,"In which year did both Tony Bennett's abulm ""Something"" come out and the Beatles break up?",6,8,4,11,,,,,
5ac3f0d855429919431738d5,Which company distributed the trilogy of films in which Mike Myers has starred in?,10,8,10,7,14,,,,
5ae3401c5542994393b9e667,Which band was conducted by a man who is an honorary member of a fraternity at a Jesuit university?,7,13,20,,,,,,
5ae4c6ba5542996836b02d23,"Which magazine has published articles by Scott Shaw, Tae Kwon Do Times or Southwest Art?",10,9,11,,,,,,
5ab2cc26554299545a2cfa8c,"Which creator of ""Manufacturing Consent"" is sometimes described as ""the father of modern linguistics""?",14,16,22,15,,,,,
5a73c9df554299623ed4ac5d,Which happened first the Western Allied invasion of Germany or the Battle of Iwo Jima?,12,14,6,9,,,,,
5ab714bd554299110f219ab3,Did Mihai Timofti has more professions than Upendra Rao,8,8,5,9,,,,,
5a8371c0554299123d8c212a,What was the name of the American baseball player who was a outfielder and Baseman also nicknamed Stan the Man?,8,9,9,,,,,,
5ab990c7554299743d22eb74,"The N1 , a national highway in Ghana, runs through what town and the capital of Effutu Municipal District in Central Region of South Ghana?",10,14,18,,,,,,
5ab704e65542993667793f15,What movie was a 2013 American black comedy-crime depicting the story of Mel Weinberg?,9,6,10,8,,,,,
5ae5ffeb5542996de7b71ad7,Which protest song was used in the 1940's against the Cigar Factory? ,8,16,16,18,,,,,
5a83542c5542993344745ffa,What is the middle name of the English actor who starred in Flash backs of a Fool?,14,11,5,6,,,,,
5ae0f1b95542997b2ef7d092,"""This Is Your Song"" previously made appearances as the B-Side to what country song that was written by Paul Overstreet and Don Schlitz?",19,19,20,,,,,,
5ade309b554299728e26c675,The WWN Championship had an inaugural champion of which former mixed martial artist?,13,19,17,11,,,,,
5a8ba2255542996e8ac88989,Did both Frank Daniel and Willard Huyck develop advancments in screenwriting?,6,6,7,8,8,14,,,
5a7380c455429908901be2d5,What famous competitive sailor has been featured giving top tips during Mike Bushell's BBC sports presentations?,7,14,15,,,,,,
5a8f57b15542992414482a67,"What is the name of the debut album by the artist, named after the Gaga plant, titled?",8,8,6,7,,,,,
5adcce085542992c1e3a2409,"What city did the artists who created the album ""Heartbeat City"" originate from?",11,8,17,,,,,,
5ab7fdfe5542993667794091,"Czechoslovakian Wolfdog and Kromfohrländer, are which type of animal?",6,5,7,10,,,,,
5ae3555d5542992f92d8228a,Are Alice in Wonderland and The Jungle Book both fantasy films?,7,7,12,,,,,,
5ae3da8b5542992f92d8239f,Barry Keoghan appeared in a 2017 psychological horror-thriller film selected for competition at what festival?,22,25,10,17,,,,,
5a8fe9f555429916514e73e3,"Which Institute of higher learning has a more diverse field of studies, Université Laval or Lipscomb University?",12,10,15,10,,,,,
5ab901b75542991b5579f0c8,What role did Nicholas Lanier play to the king Charles II of England?,15,14,22,18,,,,,
5a7a606455429941d65f25f2,How long was the battle that Bill Blizzard commanded an army of miners in?,10,10,11,,,,,,
5a8ad40d55429950cd6afba2,Where is the college that Sam Adams Sr located?,7,7,7,6,8,,,,
5ab79d705542995dae37e974," Which singer has had a longer career, Roger Daltrey or Kendall Schmidt?",7,7,5,10,,,,,
5a7e776955429949594199c9,Dora Old Elk  grew up on an indian reservation established in what year?,11,5,6,,,,,,
5a7c43525542996dd594b8fb,Lenny Von Dohlen was an architect in the 1984 movie set in what location?,7,6,5,8,,,,,
5ac3d6da554299076e296ca8,Caravan was one of the songs on which 1974 live double album by Van Morrison?,9,16,13,9,14,,,,
5ab1c09d554299706120954d,The radio service BBC Radio Lincolnshire broadcasts from studios near which monument known as the oldest arch in the United Kingdom?,21,14,13,,,,,,
5a8bb7d75542995e66a474de,"Sonic Boom is the 19th studio album from a band whose lineup consists of an American musician, songwriter and former lead guitarist for what band?",25,25,,,,,,,
5ae238b75542994d89d5b39b,"When was the band of the singer, whose autobiography is called Scar Tissue, formed ?",9,12,8,,,,,,
5adeab6655429939a52fe93e,"What did Malcolm Arnold complete first, ""The Symphony No. 4,"" or, the score for, ""The Bridge on the River Kwai""?",9,13,5,8,,,,,
5a8c3150554299240d9c20d3,What Irish company brews a beer popular in the Caribbean?,9,8,5,11,,,,,
5a81e64f554299676cceb148,"Sky High and Operation Dumbo Drop, are which type of genre?",6,7,8,14,,,,,
5ae3df585542992e3233c48d,Are Curtis Publishing Co. v. Butts and Ware v. Hylton both cases involving the Bill of Rights?,12,10,14,18,,,,,
5a7f77825542995d8a8dde81,"Visceral Games created a video game where the main character was the role of what serial killer that was also referred to as ""Leather Apron""?",6,11,9,17,,,,,
5a8d028a554299441c6b9fb5,Are Lynn Reynolds and Subhash Ghai of the same nationality?,7,7,6,12,,,,,
5ae358865542991a06ce999b,The computer animation film studio that made the film Ratatouille became a corporation in what year?,6,6,8,7,8,,,,
5ac24dd65542996366519968,What city is the UNESCO World Heritage Site that Gerard of Cremona did most of his work located in?,11,7,10,16,,,,,
5ab1deef554299449642c7ee,Who composed the soundtrack to the 1978 American slasher film that featured character Michael Myers?,9,8,9,27,11,,,,
5a897bd255429946c8d6e927,"What all-time leading NFL rusher was one of ""The Triplets""?",7,6,6,17,,,,,
5ae56cd355429960a22e02f9, Raúl Baglini served in both houses of a legislative branch of government whose composition is what?,10,6,6,13,,,,,
5a8b62aa55429949d91db587,What type activity does Pot and Betting in poker have in common?,5,6,9,12,,,,,
5a8cde06554299441c6b9f3b,María Eugenia Ritó was born in a district that was integrated into the city in what year ?,7,17,6,18,,,,,
5abd1d0655429924427fcefd,"Which company focuses on diagnostics, breast health, gynecological surgical, and skeletal health; Illinois Tool Works or Hologic?",9,8,9,9,9,10,,,
