id,question,Step 1 Words,Step 2 Words,Step 3 Words,Step 4 Words,Step 5 Words,Step 6 Words,Step 7 Words
09b8a2ac0bb011ebab90acde48001122,Who is Thessalonike Of Macedon's father-in-law?,11,15,12,19,,,
9ec413000baf11ebab90acde48001122,Who is the maternal grandfather of Irmgard Of Chiemsee?,11,23,15,,,,
0d9251260baf11ebab90acde48001122,Who is the sibling-in-law of Jean Tangye?,6,15,,,,,
656745cc0bb011ebab90acde48001122,Who is the father-in-law of Princess Adelheid Of Schaumburg-Lippe?,9,17,19,,,,
1352274e0baf11ebab90acde48001122,Who is the father-in-law of Basilina?,7,11,16,,,,
82e4ec120bb011ebab90acde48001122,Who is the stepmother of James Stanley (Bishop)?,10,10,7,10,,,
eafb6d960bae11ebab90acde48001122,Who is the paternal grandfather of Muhammad Ibn Badlay?,8,17,18,,,,
8eb63b400bb011ebab90acde48001122,"Who is the paternal grandfather of Robert Petre, 9Th Baron Petre?",9,19,21,,,,
923bf21e0bb011ebab90acde48001122,Who is Stanisław Of Masovia's paternal grandfather?,9,16,17,,,,
ed1c878a0baf11ebab90acde48001122,"Who is Elisabeth, Countess Of Vermandois's paternal grandmother?",13,23,13,,,,
e2c19fd80bae11ebab90acde48001122,Who is the paternal grandfather of Lady Helen Taylor?,7,24,22,,,,
391f3d3a0bb011ebab90acde48001122,"Who is Henry Iv, Duke Of Brabant's maternal grandfather?",9,15,16,,,,
5b647fd60bb011ebab90acde48001122,Who is the paternal grandfather of Petre Bagration-Gruzinsky?,8,18,19,,,,
bc7073a80baf11ebab90acde48001122,Who is Anurutha's uncle?,11,6,11,12,,,
f9d58be80baf11ebab90acde48001122,"Who is the paternal grandmother of Louis, Duke Of Burgundy?",18,17,19,,,,
3084cf1e0bb011ebab90acde48001122,Who is the mother-in-law of Queen Marau?,6,6,6,14,,,
d56342fa0baf11ebab90acde48001122,Who is John Corvinus's paternal grandfather?,9,16,14,,,,
b2e75cf20baf11ebab90acde48001122,"Who is Prince Eugenio, Duke Of Genoa's father?",10,27,19,,,,
1c7876600bb011ebab90acde48001122,"Who is the paternal grandmother of Henry Iii, Count Of Bar?",12,20,22,,,,
6b713cc60baf11ebab90acde48001122,Who is Pepin Of Herstal's paternal grandfather?,7,10,9,14,,,
9d53876c0baf11ebab90acde48001122,Who is Bohemond Iv Of Antioch's paternal grandmother?,7,16,18,,,,
92d80a5a0bb011ebab90acde48001122,Who is Dolores Costello's child?,7,14,14,,,,
7f3724780baf11ebab90acde48001122,Who is the father of Louis X Of France?,8,18,21,,,,
ab82e09e0baf11ebab90acde48001122,"Who is Henri, Duke Of Verneuil's paternal grandmother?",8,8,19,20,,,
0c491a740bb011ebab90acde48001122,Who is the paternal grandfather of Cornelia Africana Major?,16,13,18,,,,
15b9210e0baf11ebab90acde48001122,"Who is Dietrich Ix, Count Of Mark's paternal grandfather?",12,12,24,,,,
796dbfc40bb011ebab90acde48001122,Who is Euphemia Of Masovia's paternal grandfather?,9,10,7,17,,,
2023639c0bb011ebab90acde48001122,Who is the paternal grandfather of Zainal Rashid Al-Mu'Adzam Shah I Of Kedah?,14,20,24,,,,
f33752800baf11ebab90acde48001122,Who is the maternal grandfather of Matilda Of Hainaut?,11,15,18,,,,
ad5f66c60baf11ebab90acde48001122,Who is Lord Xinling's paternal grandfather?,6,13,15,12,,,
18727c000bb011ebab90acde48001122,Who is Mary Fielding Smith's grandchild?,18,19,9,,,,
9562e2ea0bb011ebab90acde48001122,"Who is Henry De Beaumont, 5Th Earl Of Warwick's uncle?",20,24,25,,,,
038fb14a0bb011ebab90acde48001122,Who is the paternal grandfather of Henri Cassini?,6,15,7,16,,,
29bf69d20bb011ebab90acde48001122,Who is the stepmother of Sara Ali Khan?,8,15,17,,,,
62b11ff60bb011ebab90acde48001122,"Who is William Paget, 5Th Baron Paget's paternal grandmother?",12,19,21,,,,
bc702d440baf11ebab90acde48001122,Who is the paternal grandfather of Ahmose-Henutemipet?,13,19,14,,,,
67d902140bb011ebab90acde48001122,Who is the child-in-law of David Bale?,13,12,12,12,,,
dc9823600baf11ebab90acde48001122,Who is Gisela Of Hungary's father-in-law?,16,18,16,15,,,
db9e40de0baf11ebab90acde48001122,Who is the paternal grandfather of Princess Theodora Of Greece And Denmark (1906–1969)?,10,15,21,28,,,
5112118e0baf11ebab90acde48001122,"Who is Sibylla Of Burgundy, Duchess Of Burgundy's paternal grandmother?",12,20,23,,,,
fc50265e0bae11ebab90acde48001122,Who is Prince Friedrich Sigismund Of Prussia (1891–1927)'s maternal grandfather?,13,19,31,,,,
941b72e40bb011ebab90acde48001122,"Who is the paternal grandfather of George Tuchet, 1St Earl Of Castlehaven?",6,11,18,20,,,
87b30d140bb011ebab90acde48001122,"Who is Infante Alfonso, Duke Of Calabria's paternal grandfather?",8,19,8,,,,
248c35e00baf11ebab90acde48001122,Who is the paternal grandfather of Zubdat-Un-Nissa?,13,17,18,,,,
f16f85580baf11ebab90acde48001122,Who is the uncle of Empress Huo Chengjun?,12,8,11,17,11,,
b8df7ba80baf11ebab90acde48001122,Who is Claude De La Trémoille's paternal grandfather?,11,21,21,,,,
3e15be5a0baf11ebab90acde48001122,Who is Anna Eleonore Of Stolberg-Wernigerode's father-in-law?,13,22,21,,,,
a9f090fa0baf11ebab90acde48001122,Who is Richard De Montfort's paternal grandfather?,9,10,20,,,,
7da84dd40bb011ebab90acde48001122,Who is the husband of Teresa Pàmies?,6,17,14,,,,
81c8173c0bb011ebab90acde48001122,"Who is the uncle of Nicholas Eliot, 9Th Earl Of St Germans?",18,24,29,,,,
97cee43a0baf11ebab90acde48001122,Who is Magnus Julius De La Gardie's paternal grandmother?,19,11,10,,,,
7c57b8840bb011ebab90acde48001122,"Who is the aunt of Eleanor, Countess Of Vermandois?",8,17,17,18,,,
481d48000baf11ebab90acde48001122,"Who is the mother-in-law of Maria Of Aragon, Lady Of Cameros?",11,18,18,,,,
eb184b2c0baf11ebab90acde48001122,Who is Mieszko Iii The Old's paternal grandfather?,10,12,21,,,,
9376264a0bb011ebab90acde48001122,"Who is the maternal grandfather of Marie Louise, Duchess Of Parma?",19,17,17,,,,
6c8013de0bb011ebab90acde48001122,Who is Prince Sigismund Of Prussia (1896–1978)'s maternal grandfather?,11,10,17,21,,,
702d1ce40baf11ebab90acde48001122,Who is the father of Vulfetrude?,11,17,11,,,,
7be775200baf11ebab90acde48001122,"Who is the paternal grandmother of John V, Count Of Oldenburg?",25,20,22,,,,
fec888ea0bae11ebab90acde48001122,"Who is the maternal grandfather of Eustace Iii, Count Of Boulogne?",9,9,7,10,,,
f164bce00baf11ebab90acde48001122,Who is Prince Gorm Of Denmark's paternal grandfather?,7,7,14,,,,
dc8ae4a20baf11ebab90acde48001122,Who is Ōzato Chōryō's paternal grandfather?,6,17,20,9,,,
7bd965f20baf11ebab90acde48001122,Who is the paternal grandfather of Wenceslaus Of Niemodlin?,9,10,20,,,,
77fb88d80bb011ebab90acde48001122,Who is the child-in-law of Quispe Sisa?,15,9,14,,,,
b58f86e60baf11ebab90acde48001122,Who is the father-in-law of Empress Yang (Lü Zuan'S Wife)?,7,7,15,,,,
1a301a200bb011ebab90acde48001122,"Who is John Browne, 1St Marquess Of Sligo's paternal grandmother?",6,15,16,,,,
8970f8960bb011ebab90acde48001122,Who is Adela Of Pfalzel's father?,12,12,21,,,,
e789c2200bae11ebab90acde48001122,Who is the maternal grandmother of Janusz The Younger?,8,18,18,,,,
e65189820baf11ebab90acde48001122,Who is Carl Rustad's father?,10,16,14,14,,,
2ef2a1900baf11ebab90acde48001122,Who is the paternal grandmother of Shiban?,5,14,12,,,,
767c8a160bb011ebab90acde48001122,Who is the paternal grandfather of Matilda Of Hesse?,12,20,22,,,,
5498821a0bb011ebab90acde48001122,"Who is Lionel Sackville-West, 3Rd Baron Sackville's child-in-law?",13,20,20,,,,
c988188e0baf11ebab90acde48001122,Who is Grand Duchess Alexandra Alexandrovna Of Russia's maternal grandmother?,11,6,19,,,,
b79737d60baf11ebab90acde48001122,"Who is Charles I, Count Of Nevers's paternal grandfather?",16,14,16,24,,,
94c911b00bb011ebab90acde48001122,"Who is Clare Fitzroy, Countess Of Euston's paternal grandfather?",9,17,22,,,,
86e8e3720bb011ebab90acde48001122,Who is the paternal grandfather of Princess Feodora Of Hohenlohe-Langenburg?,16,17,20,,,,
d727cfa20baf11ebab90acde48001122,"Who is the maternal grandfather of Philip, Count Of Longueville?",9,18,21,22,,,
00efceca0bb011ebab90acde48001122,"Who is the father of George, Emperor Of Trebizond?",13,17,17,,,,
6b80af760baf11ebab90acde48001122,Who is Baketwernel's mother-in-law?,14,12,4,,,,
03f2846e0bb011ebab90acde48001122,"Who is Robert Deane, 1St Baron Muskerry's paternal grandfather?",23,19,21,,,,
ee9346260baf11ebab90acde48001122,Who is Cammán Mac Amlaíb's paternal grandfather?,10,17,17,,,,
18dadca00bb011ebab90acde48001122,Who is the paternal grandfather of George Cochrane (Politician)?,7,18,19,,,,
f8fe7fc80bae11ebab90acde48001122,Who is Shamsher Bahadur I (Krishna Rao)'s maternal grandfather?,7,15,9,6,16,,
1f3e4da20bb011ebab90acde48001122,"Who is the maternal grandfather of Guiscarda, Viscountess Of Béarn?",6,19,19,,,,
6dd2e77a0bb011ebab90acde48001122,Who is the grandchild of Herman Klein?,6,6,6,14,,,
073a6f560bb011ebab90acde48001122,"Who is George Milles-Lade, 2Nd Earl Sondes's paternal grandfather?",9,17,19,,,,
2d6f4d5e0bb011ebab90acde48001122,"Who is the father of Alessandro Torlonia, 5Th Prince Of Civitella-Cesi?",10,9,9,16,,,
7f3cf1aa0baf11ebab90acde48001122,Who is Edsel Ford Ii's paternal grandfather?,8,15,17,,,,
c3afead60baf11ebab90acde48001122,Who is the maternal grandfather of Princess Marie Of Saxe-Weimar-Eisenach (1808–1877)?,13,16,22,,,,
27ee96820bb011ebab90acde48001122,Who is Agrippina The Younger's maternal grandmother?,8,8,18,,,,
e932ebb00bae11ebab90acde48001122,Who is Nysa (Wife Of Nicomedes Iii Of Bithynia)'s father-in-law?,7,10,10,,,,
179836cc0baf11ebab90acde48001122,"Who is the mother-in-law of Frederick Ii, Count Of Vaudémont?",10,15,16,,,,
39176f1a0bb011ebab90acde48001122,Who is the paternal grandfather of Amicie De Courtenay?,10,16,20,,,,
e09e4a980baf11ebab90acde48001122,Who is the father-in-law of Empress He (Tang Dynasty)?,9,16,16,,,,
1195a6f00bb011ebab90acde48001122,"Who is Victoria Sackville-West, Baroness Sackville's child-in-law?",6,8,14,,,,
f65727520bae11ebab90acde48001122,"Who is the paternal grandmother of Emilia Butler, Countess Of Ossory?",20,21,22,,,,
8ccbfd8e0baf11ebab90acde48001122,Who is the paternal grandfather of Igwe Iwuchukwu Ezeifekaibeya?,7,18,15,,,,
6a59336a0bb011ebab90acde48001122,Who is the maternal grandfather of Margaret Of Jülich?,18,20,22,,,,
446355820bb011ebab90acde48001122,Who is the paternal grandfather of Mark Getty?,8,19,17,18,,,
77dbfab80bb011ebab90acde48001122,"Who is John Ii Of Luxembourg, Count Of Ligny's paternal grandfather?",10,12,13,17,,,
8b2b74a40bb011ebab90acde48001122,"Who is Beatrice Of Bourbon, Queen Of Bohemia's maternal grandfather?",18,18,18,15,,,
d7d277720baf11ebab90acde48001122,"Who is Geoffrey Russell, 4Th Baron Ampthill's paternal grandfather?",16,17,18,,,,
3e552c420bb011ebab90acde48001122,"Who is Elizabeth Lucretia, Duchess Of Cieszyn's paternal grandfather?",12,20,22,,,,
8129997c0bb011ebab90acde48001122,"Who is Theresa Of Portugal, Queen Of León's maternal grandfather?",14,21,24,,,,
58ec780e0baf11ebab90acde48001122,Who is Coloman Of Galicia's paternal grandfather?,7,25,7,,,,
3f48bc400bb011ebab90acde48001122,"Who is the paternal grandfather of Margaret Of Bavaria, Marchioness Of Mantua?",10,20,17,,,,
73ac161c0bb011ebab90acde48001122,Who is the stepfather of Lorenzo Strozzi?,11,13,9,,,,
565785740bb011ebab90acde48001122,Who is Fíachu Finnolach's paternal grandfather?,8,8,15,,,,
565724120bb011ebab90acde48001122,Who is the wife of George S. Patton Sr.?,10,12,18,,,,
84ca26320bb011ebab90acde48001122,Who is Ilu-Mer's grandchild?,5,7,6,,,,
6cc648140baf11ebab90acde48001122,Who is Katherine Stieglitz's stepmother?,9,19,20,10,,,
d1767a180baf11ebab90acde48001122,"Who is the paternal grandmother of Nicholas Eliot, 9Th Earl Of St Germans?",25,24,26,,,,
b23ba2400baf11ebab90acde48001122,Who is Duke Zhao Of Jin's paternal grandfather?,10,18,20,,,,
d03449820baf11ebab90acde48001122,Who is the paternal grandfather of Máel Ruanaid Mac Donnchada Midi?,19,16,19,,,,
5cb4d8ae0bb011ebab90acde48001122,"Who is the paternal grandfather of Bernhard Iv, Prince Of Anhalt-Bernburg?",9,18,15,,,,
172a29520baf11ebab90acde48001122,Who is Anna Alojza Ostrogska's father?,11,18,20,,,,
77ff73120bb011ebab90acde48001122,"Who is the father of Charles, Duke Of Durazzo?",8,15,12,,,,
89760bc40bb011ebab90acde48001122,Who is Prince Jean Of Luxembourg's mother?,10,22,19,,,,
327952320baf11ebab90acde48001122,"Who is the paternal grandmother of Margaret Of Bohemia, Queen Of Hungary?",10,17,23,,,,
1873dc3a0bb011ebab90acde48001122,Who is Bertha Of Savoy's father-in-law?,8,9,9,,,,
52618be00bb011ebab90acde48001122,Who is the stepmother of Catherine Fitzcharles?,16,13,9,,,,
c2fe1cb60baf11ebab90acde48001122,Who is the paternal grandfather of Prince Carl Christian Of Hohenzollern?,10,19,21,,,,
74c3be7a0baf11ebab90acde48001122,Who is Euphrosyne Doukaina Kamatera's sibling-in-law?,11,13,16,,,,
796ee8ae0bb011ebab90acde48001122,"Who is John Kennedy, 5Th Earl Of Cassilis's paternal grandfather?",10,18,17,,,,
41611f820baf11ebab90acde48001122,Who is the stepchild of Paal Bog?,9,12,9,25,,,
d27933600baf11ebab90acde48001122,Who is Joyce Gemayel's father-in-law?,6,13,8,6,,,
bedfa2300baf11ebab90acde48001122,Who is Devlet Hatun's mother-in-law?,7,15,16,,,,
1818a4600baf11ebab90acde48001122,"Who is Katherine Mortimer, Countess Of Warwick's mother?",16,17,17,,,,
03eecd9c0bb011ebab90acde48001122,Who is Princess Elisabeth Anna Of Prussia's maternal grandfather?,15,22,22,,,,
1f3da3b60bb011ebab90acde48001122,"Who is the paternal grandfather of James Tuchet, 7Th Earl Of Castlehaven?",10,17,23,,,,
13f2f6740baf11ebab90acde48001122,Who is Birger Brosa's paternal grandmother?,8,6,7,8,10,,
3472a2680bb011ebab90acde48001122,Who is the paternal grandfather of Frederick V Of The Palatinate?,11,17,20,,,,
482773fc0baf11ebab90acde48001122,Who is Robert Vere Buxton's paternal grandfather?,8,14,14,18,,,
9d5555ba0baf11ebab90acde48001122,Who is the father of Charles Ii Of Naples?,18,20,20,,,,
0cafe4700bb011ebab90acde48001122,"Who is the paternal grandfather of Anna Dorothea, Abbess Of Quedlinburg?",8,19,23,,,,
0cbe10860bb011ebab90acde48001122,"Who is the paternal grandfather of Roger Grey, 1St Baron Grey Of Ruthin?",17,18,15,,,,
c8c5f3ee0baf11ebab90acde48001122,Who is the maternal grandmother of Siemowit V Of Masovia?,9,18,20,,,,
6175a0900baf11ebab90acde48001122,"Who is William I, Count Of Burgundy's father?",10,10,21,,,,
5cafe1780bb011ebab90acde48001122,"Who are William Cunningham, 9Th Earl Of Glencairn's aunt?",14,21,23,,,,
624078f00bb011ebab90acde48001122,Who is the paternal grandfather of Bolesław Januszowic?,6,15,18,,,,
2ea077d40bb011ebab90acde48001122,Who is Princess Hermine Of Waldeck And Pyrmont's paternal grandfather?,10,10,14,,,,
5cb52f660bb011ebab90acde48001122,"Who is William Hedges-White, 3Rd Earl Of Bantry's paternal grandfather?",14,14,23,,,,
37a7af5a0bb011ebab90acde48001122,"Who is Margaret Fiennes, 11Th Baroness Dacre's paternal grandfather?",10,16,21,,,,
4294270e0bb011ebab90acde48001122,Who is the paternal grandfather of King Ping Of Chu?,17,18,19,12,,,
f36595920bae11ebab90acde48001122,Who is the maternal grandfather of Hedda Von Fersen?,7,15,17,,,,
48b1e7660bb011ebab90acde48001122,Who is Queen Tripurasundari Of Nepal's mother-in-law?,18,17,12,,,,
6c7731b00bb011ebab90acde48001122,"Who is the paternal grandfather of William St George Nugent, 10Th Earl Of Westmeath?",16,13,22,,,,
3f3687600baf11ebab90acde48001122,"Who is Catherine Of Austria, Lady Of Coucy's paternal grandfather?",14,17,15,,,,
6a5c4cd00bb011ebab90acde48001122,"Who is John De Mowbray, 4Th Duke Of Norfolk's paternal grandfather?",16,16,30,,,,
57022c280baf11ebab90acde48001122,Who is the paternal grandfather of Shams Al-Dawla?,6,18,15,,,,
a9ef98760baf11ebab90acde48001122,"Who is Bernhard Iii, Prince Of Anhalt-Bernburg's paternal grandfather?",12,21,24,,,,
f02e0a340baf11ebab90acde48001122,Who is Conall Mac Comgaill's paternal grandfather?,11,20,20,,,,
3bb9c0740bb011ebab90acde48001122,Who is Sibyl Hathaway's child-in-law?,10,12,16,,,,
285620d60bb011ebab90acde48001122,"Who is the maternal grandmother of Alfred, Duke Of Saxe-Coburg And Gotha?",25,19,21,,,,
661440ce0bb011ebab90acde48001122,"Who is the stepmother of James Tuchet, 3Rd Earl Of Castlehaven?",14,16,15,,,,
5d7ff6d80bb011ebab90acde48001122,"Who is Conrad I, Count Of Luxembourg's paternal grandfather?",12,18,20,,,,
e7e16a100baf11ebab90acde48001122,Who is Tanishaa Mukerji's maternal grandfather?,6,10,12,15,,,
43d3db380baf11ebab90acde48001122,Who is the father-in-law of Mary Dudley?,10,19,20,,,,
0cc5c45c0bb011ebab90acde48001122,Who is the paternal grandmother of William Le Poer Trench?,13,25,23,,,,
58f6d60a0baf11ebab90acde48001122,Who is John Palaiologos (Son Of Andronikos Ii)'s maternal grandfather?,17,20,17,,,,
474ea44a0bb011ebab90acde48001122,"Who is the paternal grandfather of James Fitzgerald, 8Th Earl Of Desmond?",10,21,27,,,,
654f7e380bb011ebab90acde48001122,"Who is Sophia Albertina, Abbess Of Quedlinburg's paternal grandfather?",9,20,20,,,,
ad6dc5540baf11ebab90acde48001122,Who is James Franklin Perry's sibling-in-law?,9,12,8,9,,,
b99c67ae0baf11ebab90acde48001122,"Who is the maternal grandmother of Waleran I, Lord Of Ligny?",7,19,21,,,,
923054040bb011ebab90acde48001122,Who is the child-in-law of Saw Pale Of Yamethin?,18,11,16,,,,
43d525ba0baf11ebab90acde48001122,"Who is Infante Francisco De Paula, Duke Of Cádiz's father-in-law?",19,23,26,,,,
7727c58e0bb011ebab90acde48001122,Who is the paternal grandfather of George Of Austria?,10,17,16,,,,
008b58060baf11ebab90acde48001122,"Who is Augustus Berkeley, 4Th Earl Of Berkeley's maternal grandmother?",15,15,15,,,,
5dfd7f460baf11ebab90acde48001122,Who is Ferdinand Iv Of Castile's father?,25,16,21,,,,
e7e127d00baf11ebab90acde48001122,Who is Gülçiçek Hatun's mother-in-law?,8,8,8,6,12,,
aa7520b80baf11ebab90acde48001122,Who is the father-in-law of Margaretha Van Mechelen?,9,8,10,,,,
c8c985900baf11ebab90acde48001122,"Who is Joan Of Valois, Duchess Of Alençon's paternal grandfather?",21,18,22,,,,
4f4019fa0baf11ebab90acde48001122,Who is the paternal grandmother of Princess Elisabeth Of Prussia?,9,20,19,,,,
c3b5550c0baf11ebab90acde48001122,"Who is John Ernest Ii, Duke Of Saxe-Weimar's paternal grandmother?",13,20,24,,,,
4b6a56f00bb011ebab90acde48001122,Who is Emperor Qianshao Of Han's maternal grandfather?,8,16,8,8,17,,
875f18220baf11ebab90acde48001122,Who is the paternal grandfather of Princess Sophie Of Luxembourg?,17,21,17,,,,
ffee87e20bae11ebab90acde48001122,"Who is Joanna Of Austria, Princess Of Portugal's husband?",13,9,7,12,11,15,
f6dce6440bae11ebab90acde48001122,"Who is the paternal grandmother of Sancha Of Castile, Queen Of Navarre?",17,18,19,,,,
f01efe220baf11ebab90acde48001122,Who is the paternal grandfather of Nguyễn Phúc Hồng Cai?,17,18,20,,,,
dc90618e0baf11ebab90acde48001122,Who is Prince Wilhelm Of Prussia (1906–1940)'s maternal grandmother?,18,21,21,,,,
2efcdf200baf11ebab90acde48001122,Who is the paternal grandfather of Catherine Zaccaria?,16,15,16,14,,,
3ac518f40baf11ebab90acde48001122,Who is the maternal grandfather of Princess Pauline Of Saxe-Weimar-Eisenach?,7,18,20,,,,
48137be00baf11ebab90acde48001122,Who is the paternal grandfather of Taher Saifuddin?,6,17,15,,,,
fc53093c0bae11ebab90acde48001122,"Who is Joseph Pease, 3Rd Baron Gainford's paternal grandmother?",13,21,22,,,,
12231fea0baf11ebab90acde48001122,Who is the maternal grandfather of Prince Christian Of Hesse?,7,19,21,,,,
3edb926e0bb011ebab90acde48001122,"Who is the paternal grandfather of Rotrou Iv, Count Of Perche?",8,19,23,,,,
7bd922e00baf11ebab90acde48001122,Who is the paternal grandmother of Jacob Zorzi?,10,17,16,,,,
21fa6dce0baf11ebab90acde48001122,Who is Argishti I Of Urartu's grandchild?,11,5,6,9,,,
a6fd9c120baf11ebab90acde48001122,"Who is Richard, Son Of William The Conqueror's paternal grandfather?",11,16,19,18,,,
46e2b2720baf11ebab90acde48001122,"Who is Sir Mordaunt Martin, 4Th Baronet's paternal grandfather?",12,19,21,,,,
54a7772a0bb011ebab90acde48001122,Who is the paternal grandfather of John Vanden-Bempde-Johnstone?,6,9,10,16,,,
5df2969e0baf11ebab90acde48001122,Who is Frederick Dickens's father?,5,6,6,,,,
cb2449d80baf11ebab90acde48001122,Who is Bertha Of Hereford's maternal grandfather?,8,20,22,,,,
77f521780bb011ebab90acde48001122,Who is Margaret Of Baux's father-in-law?,8,10,10,19,,,
9fe914ec0baf11ebab90acde48001122,Who is Maquiztzin's father-in-law?,10,9,12,,,,
78c258280bb011ebab90acde48001122,"Who is the maternal grandfather of Georg Albrecht Of Saxe-Weissenfels, Count Of Barby?",8,18,23,,,,
e3d274ec0bae11ebab90acde48001122,Who is the paternal grandmother of Eleonore Sophie Of Saxe-Weimar?,10,20,20,,,,
bdfee2540baf11ebab90acde48001122,"Who is Alan, 1St Earl Of Richmond's paternal grandfather?",21,18,19,,,,
70f54a060bb011ebab90acde48001122,"Who is Hayes St Leger, 4Th Viscount Doneraile's paternal grandmother?",11,11,23,,,,
922fa9140bb011ebab90acde48001122,Who is Marian Danysz's paternal grandfather?,6,13,15,,,,
ce1c42b20baf11ebab90acde48001122,Who is Malin Berghagen's father?,9,15,11,,,,
7a1a00b80bb011ebab90acde48001122,Who is Saw E's paternal grandfather?,6,6,15,,,,
62aa2da40bb011ebab90acde48001122,Who is the maternal grandmother of Prince Dmitri Alexandrovich Of Russia?,11,22,18,,,,
5051011e0bb011ebab90acde48001122,Who is the aunt of Carl Löwenhielm?,6,10,17,12,10,,
b83a9e940baf11ebab90acde48001122,"Who is the mother-in-law of Marie Of Blois, Duchess Of Anjou?",8,16,14,,,,
83a497ce0bb011ebab90acde48001122,"Who is the paternal grandfather of Connor O'Brien, 2Nd Viscount Clare?",9,20,21,,,,
c1cd208a0baf11ebab90acde48001122,Who is the maternal grandmother of Anna Of Württemberg?,10,21,19,,,,
0cc648c80bb011ebab90acde48001122,Who is the uncle of Nicaea Of Macedon?,8,15,18,,,,
2f6b0a3a0bb011ebab90acde48001122,Who is the paternal grandfather of Bohemond Iv Of Antioch?,8,11,14,,,,
91e41ba80baf11ebab90acde48001122,Who is the father-in-law of Empress Xiao'Aizhe?,7,10,10,10,,,
8ebd30080bb011ebab90acde48001122,"Who is the paternal grandmother of Sir William À Court, 1St Baronet?",11,16,21,,,,
562aab540baf11ebab90acde48001122,"Who is Erdmann August, Hereditary Prince Of Brandenburg-Bayreuth's paternal grandfather?",9,18,17,,,,
bd45d8220baf11ebab90acde48001122,Who is Prince Alexander Ferdinand Of Prussia's paternal grandmother?,17,24,23,,,,
3708cbb00bb011ebab90acde48001122,Who is Prince Albert Of Schleswig-Holstein-Sonderburg-Glücksburg's paternal grandfather?,9,15,17,,,,
aaadd9f80baf11ebab90acde48001122,Who is Charles D'Évreux's paternal grandfather?,9,17,16,,,,
7df3efc40baf11ebab90acde48001122,Who is Fernando Bermúdez De Cea's uncle?,10,16,15,9,9,,
f3a4ca900baf11ebab90acde48001122,Who is Vivian Dandridge's sibling-in-law?,8,9,9,10,10,15,
2f6b6a520bb011ebab90acde48001122,Who is Walter Long (Died 1610)'s paternal grandfather?,8,15,15,,,,
2f6c960c0bb011ebab90acde48001122,Who is Mansur Ad-Din Of Adal's uncle?,12,13,16,,,,
364458b20baf11ebab90acde48001122,Who is Prince Hermann Friedrich Of Leiningen's paternal grandmother?,12,18,20,,,,
3e1560220baf11ebab90acde48001122,"Who is Infanta Alicia, Duchess Of Calabria's father-in-law?",9,13,19,,,,
0caf84e40bb011ebab90acde48001122,"Who is the paternal grandmother of Marco Torlonia, 6Th Prince Of Civitella-Cesi?",10,18,16,,,,
f33eda240bae11ebab90acde48001122,Who is Constance Of Normandy's paternal grandmother?,17,17,18,,,,
c08b31300baf11ebab90acde48001122,Who is the wife of James Corrigan?,6,8,14,,,,
6a7458d40bb011ebab90acde48001122,Who is the father-in-law of Ameera Al-Taweel?,8,10,18,,,,
cb255ec20baf11ebab90acde48001122,Who is Isabel Of Barcelos's maternal grandmother?,8,17,18,,,,
556b31e80baf11ebab90acde48001122,Who is Jagat Singh (Raja Of Isarda)'s father?,9,12,9,15,13,,
c43dabfa0baf11ebab90acde48001122,"Who is Somerset Butler, 1St Earl Of Carrick's paternal grandmother?",14,21,23,,,,
85e837300baf11ebab90acde48001122,Who is Pompeia Paulina's father-in-law?,26,14,12,,,,
e9946c220baf11ebab90acde48001122,Who is Theudebert Of Soissons's paternal grandmother?,8,15,10,,,,
fc00ac4a0baf11ebab90acde48001122,"Who is the paternal grandfather of Walter Aston, 4Th Lord Aston Of Forfar?",11,23,30,,,,
8d9cddcc0bb011ebab90acde48001122,Who is Cedda's paternal grandfather?,7,18,16,,,,
02f574780baf11ebab90acde48001122,Who is the father-in-law of Empress Liu E?,11,13,15,11,,,
e3d2e2b00bae11ebab90acde48001122,"Who is the paternal grandmother of Edward Harley, 4Th Earl Of Oxford And Earl Mortimer?",22,20,29,,,,
f243705c0baf11ebab90acde48001122,Who is Empress Xu (Ming Dynasty)'s father-in-law?,16,21,14,,,,
c2fc21d60baf11ebab90acde48001122,Who is the mother-in-law of Queen Hyojeong?,11,20,12,,,,
024761e80bb011ebab90acde48001122,"Who is Gavin Hamilton, 2Nd Baron Hamilton Of Dalzell's paternal grandfather?",16,22,29,,,,
15be92a60baf11ebab90acde48001122,Who is the mother of Jean Kennedy Smith?,8,14,14,21,18,,
0e6f6aa60bb011ebab90acde48001122,"Who is the paternal grandfather of Ferdinand Maximilian, Hereditary Prince Of Baden-Baden?",10,17,17,,,,
aa75b4ba0baf11ebab90acde48001122,Who is the maternal grandmother of Countess Johanna Magdalene Of Hanau-Lichtenberg?,10,20,21,,,,
86e93d680bb011ebab90acde48001122,Who is Matilda Of Ringelheim's father-in-law?,7,18,19,,,,
05c006780baf11ebab90acde48001122,"Who is Katherine Brandon, Duchess Of Suffolk's mother?",9,10,13,13,12,,
773088680bb011ebab90acde48001122,"Who is Otto Iii, Prince Of Anhalt-Bernburg's paternal grandfather?",10,19,21,,,,
184f7ca00bb011ebab90acde48001122,"Who is Eleonora, Princess Of Ligne's father-in-law?",8,19,16,,,,
6a59f5a20bb011ebab90acde48001122,Who is Talal Of Jordan's paternal grandfather?,8,19,14,,,,
897c55600bb011ebab90acde48001122,"Who is Theobald Ii, Count Of Champagne's mother-in-law?",10,18,19,,,,
